Duration,KeySignature,KeySignatureConfidence,loudness,Tempo,TimeSignature,TimeSignatureConfidence
368.74,7.00,0.06,-9.92,124.99,4.00,0.25
155.45,7.00,0.30,-7.34,87.64,4.00,0.08
329.53,6.00,0.29,-7.58,110.17,4.00,1.00
354.74,2.00,0.61,-6.49,167.98,4.00,0.34
173.66,1.00,0.65,-4.76,149.92,4.00,0.79
143.02,9.00,0.87,-9.28,182.76,5.00,0.92
168.70,0.00,0.73,-8.28,152.17,1.00,0.00
182.60,0.00,0.13,-8.34,130.16,4.00,1.00
119.72,2.00,0.67,-12.19,218.68,4.00,0.97
64.18,0.00,0.57,-20.25,63.30,7.00,0.00
153.36,4.00,0.25,-8.76,120.05,4.00,0.99
240.77,6.00,0.70,-10.96,112.72,4.00,0.05
317.78,0.00,0.93,-13.68,95.32,4.00,0.95
190.69,7.00,0.54,-6.37,89.69,4.00,0.61
244.30,2.00,0.37,-7.63,117.99,4.00,0.39
238.39,7.00,0.66,-13.20,106.72,3.00,0.44
311.07,2.00,0.13,-4.08,158.33,4.00,1.00
146.89,9.00,0.72,-12.50,93.62,4.00,0.00
243.62,2.00,0.39,-20.49,74.81,1.00,0.68
269.01,0.00,0.72,-9.90,158.86,4.00,0.01
273.95,4.00,0.55,-15.69,168.53,4.00,1.00
177.32,7.00,0.40,-26.68,102.02,3.00,0.43
206.47,2.00,0.42,-14.65,52.05,4.00,0.99
459.28,11.00,0.18,-5.43,200.83,4.00,0.00
112.14,11.00,0.09,-20.02,96.78,5.00,0.74
217.63,8.00,0.06,-11.36,93.95,4.00,0.72
535.46,10.00,0.79,-10.44,124.14,1.00,0.93
343.51,3.00,0.16,-12.08,84.62,3.00,0.35
222.25,9.00,0.36,-19.55,65.64,4.00,0.00
151.25,2.00,1.00,-10.21,110.08,4.00,0.77
299.44,6.00,0.78,-6.18,109.75,4.00,1.00
298.84,2.00,0.63,-6.48,187.46,3.00,0.19
176.67,5.00,0.51,-13.41,124.89,4.00,0.30
219.11,9.00,0.40,-9.02,101.24,5.00,1.00
294.40,11.00,0.39,-9.89,87.00,4.00,0.86
216.37,9.00,0.71,-8.02,101.53,3.00,1.00
271.26,8.00,0.46,-4.56,177.26,4.00,0.69
186.57,2.00,0.26,-3.09,83.11,5.00,0.42
181.11,0.00,1.00,-9.74,120.00,4.00,0.59
162.87,11.00,0.38,-7.89,135.39,1.00,0.00
166.97,8.00,0.35,-24.40,161.39,7.00,0.40
201.95,7.00,0.95,-9.35,175.63,1.00,0.00
235.28,0.00,1.00,-10.70,115.20,4.00,0.86
420.62,10.00,0.73,-9.51,200.04,3.00,0.62
306.18,4.00,0.00,-4.12,87.79,3.00,0.53
138.16,7.00,0.51,-10.65,116.52,1.00,0.00
326.01,6.00,0.23,-8.28,158.24,4.00,0.27
159.16,10.00,0.13,-12.68,108.50,3.00,1.00
355.21,7.00,0.51,-8.13,96.93,1.00,0.00
145.55,6.00,0.49,-10.91,148.11,4.00,0.38
366.03,10.00,0.09,-12.55,85.95,4.00,0.54
295.10,0.00,0.00,-36.04,130.77,1.00,0.00
199.21,7.00,0.50,-11.97,108.16,4.00,0.82
130.74,11.00,0.09,-6.39,92.48,4.00,0.90
182.88,4.00,0.64,-6.61,119.39,4.00,0.73
144.64,4.00,0.22,-13.62,86.28,4.00,0.55
102.79,8.00,0.80,-10.75,141.36,4.00,0.00
172.83,4.00,0.33,-12.96,80.13,4.00,0.76
182.26,2.00,0.08,-8.53,100.02,4.00,1.00
156.03,10.00,0.54,-9.93,108.10,4.00,0.56
501.13,11.00,0.01,-6.75,126.00,4.00,0.60
136.05,2.00,0.22,-11.65,124.65,4.00,0.99
154.88,5.00,0.09,-24.77,130.98,4.00,0.00
159.01,11.00,0.08,-11.02,144.47,1.00,0.00
121.10,9.00,0.28,-19.27,87.32,1.00,0.00
129.83,1.00,0.26,-22.26,77.08,1.00,0.59
139.73,7.00,0.18,-14.32,71.34,4.00,0.00
242.34,10.00,0.62,-5.81,119.98,4.00,0.00
274.99,10.00,0.18,-3.15,192.67,4.00,0.65
193.72,5.00,0.07,-6.15,180.01,4.00,0.00
145.97,7.00,0.00,-15.98,135.40,4.00,0.65
244.06,10.00,0.34,-10.17,118.51,4.00,0.69
184.45,5.00,0.01,-15.86,104.32,4.00,0.00
215.14,7.00,0.43,-6.49,128.77,4.00,0.84
217.97,8.00,0.25,-8.49,100.65,1.00,0.05
174.86,7.00,0.43,-18.70,120.92,7.00,0.62
151.82,5.00,0.41,-4.03,157.75,4.00,0.89
187.43,4.00,0.83,-10.81,54.40,4.00,0.00
317.28,2.00,0.00,-8.33,125.03,3.00,1.00
34.56,5.00,0.11,-22.79,130.32,3.00,0.59
408.01,7.00,0.55,-20.42,62.22,1.00,0.49
187.25,9.00,0.02,-9.18,202.18,3.00,1.00
252.24,6.00,0.08,-14.60,119.07,4.00,1.00
181.34,1.00,0.06,-7.42,97.98,4.00,1.00
130.04,10.00,0.77,-11.47,135.60,1.00,0.00
395.83,5.00,0.59,-5.54,134.12,4.00,0.57
110.86,8.00,0.45,-11.91,119.86,4.00,1.00
323.24,2.00,0.22,-6.79,96.00,4.00,0.86
29.73,1.00,0.30,-6.62,83.23,1.00,0.00
397.58,2.00,1.00,-13.86,125.24,4.00,1.00
219.40,9.00,0.08,-12.00,138.04,4.00,0.90
208.80,7.00,0.36,-11.32,124.19,4.00,0.37
192.03,0.00,0.56,-13.18,82.65,5.00,0.00
164.13,5.00,0.75,-4.64,167.91,4.00,0.24
389.07,8.00,0.61,-7.67,196.10,4.00,0.15
245.34,9.00,0.26,-9.04,104.00,4.00,0.63
201.43,9.00,0.43,-18.70,124.39,3.00,0.32
315.27,9.00,0.62,-6.61,156.92,5.00,1.00
123.95,0.00,0.49,-13.06,129.42,4.00,0.64
251.66,1.00,0.27,-11.88,152.45,4.00,0.00
246.10,0.00,0.62,-9.70,119.06,4.00,1.00
196.57,0.00,0.72,-5.88,130.12,4.00,0.75
146.15,1.00,0.26,-21.85,143.03,4.00,0.43
217.86,11.00,0.49,-11.22,98.00,4.00,1.00
188.94,1.00,0.88,-2.78,58.14,4.00,0.91
475.74,8.00,0.16,-13.50,95.99,3.00,1.00
232.70,5.00,0.36,-5.62,83.94,4.00,0.82
177.48,2.00,0.55,-9.87,185.60,4.00,0.00
180.71,8.00,0.76,-18.02,80.01,4.00,0.00
200.25,1.00,0.01,-4.83,140.12,4.00,0.58
281.26,7.00,0.46,-12.99,169.71,4.00,0.33
295.29,4.00,0.77,-5.49,89.49,4.00,0.80
207.86,9.00,0.59,-11.95,174.63,1.00,0.00
263.47,4.00,0.82,-7.96,228.46,7.00,0.85
75.94,4.00,0.54,-3.15,98.53,3.00,0.80
521.95,5.00,0.55,-5.67,95.32,1.00,0.36
155.19,11.00,0.46,-28.33,70.10,3.00,0.74
131.03,0.00,0.66,-15.42,108.79,1.00,0.39
61.99,9.00,0.50,-8.22,148.57,1.00,0.00
183.20,2.00,0.01,-15.67,160.34,4.00,0.00
197.98,4.00,0.56,-5.73,115.86,4.00,1.00
159.19,2.00,0.14,-13.08,156.87,4.00,0.79
200.05,6.00,0.00,-5.09,180.73,1.00,0.00
239.41,10.00,0.26,-7.56,142.37,3.00,0.36
187.35,7.00,0.85,-8.81,144.72,4.00,0.30
197.51,1.00,0.56,-9.83,92.64,4.00,0.81
218.98,11.00,0.72,-8.50,123.59,4.00,0.59
247.80,0.00,0.89,-10.16,90.00,4.00,0.40
259.87,9.00,0.60,-12.18,93.22,4.00,0.69
152.03,4.00,0.38,-18.30,105.17,1.00,0.00
187.98,8.00,0.25,-3.96,104.00,4.00,0.83
233.38,10.00,0.52,-9.92,97.00,4.00,0.63
231.37,7.00,0.03,-6.95,97.96,4.00,0.65
213.66,11.00,0.49,-10.54,130.04,4.00,0.00
281.23,8.00,0.00,-6.99,120.09,4.00,0.00
394.24,0.00,0.61,-16.54,106.48,1.00,0.00
134.35,9.00,0.82,-9.18,103.76,1.00,0.00
267.00,5.00,0.25,-6.51,126.65,5.00,0.79
227.58,6.00,0.00,-6.40,95.59,4.00,0.95
137.95,6.00,0.20,-11.88,156.80,4.00,0.64
280.27,8.00,0.72,-4.94,93.04,4.00,0.71
135.37,5.00,0.53,-12.97,154.78,1.00,0.00
263.34,8.00,0.29,-4.01,91.77,3.00,1.00
327.99,2.00,0.50,-7.84,96.02,5.00,0.81
257.10,9.00,0.49,-7.35,129.98,4.00,0.62
209.27,1.00,0.04,-12.21,156.37,1.00,0.00
212.71,8.00,0.58,-4.34,109.98,4.00,0.00
224.94,7.00,0.08,-10.93,129.99,4.00,0.60
218.75,0.00,0.96,-9.33,158.91,4.00,1.00
198.14,10.00,0.31,-15.59,71.29,3.00,0.90
348.76,2.00,0.42,-9.09,129.15,1.00,0.00
249.44,10.00,0.85,-9.94,93.98,4.00,0.05
190.04,10.00,0.55,-22.17,82.29,1.00,0.45
213.11,8.00,0.38,-6.11,98.03,4.00,1.00
235.49,0.00,0.48,-9.40,129.87,3.00,1.00
228.49,10.00,0.80,-13.53,151.06,4.00,0.68
337.08,7.00,0.46,-7.78,218.09,7.00,1.00
268.90,4.00,0.85,-15.52,138.63,4.00,0.07
113.42,0.00,0.00,-11.33,184.53,3.00,1.00
243.57,7.00,0.38,-5.68,102.43,4.00,0.59
205.50,6.00,0.39,-16.62,94.48,4.00,1.00
19.12,5.00,0.00,-18.83,45.55,1.00,0.00
235.05,7.00,0.13,-9.34,167.87,4.00,0.32
243.02,11.00,0.86,-8.58,88.01,4.00,0.29
280.32,10.00,0.46,-9.20,109.96,4.00,0.50
217.63,11.00,0.53,-11.88,63.15,4.00,0.00
249.94,1.00,0.86,-7.03,171.92,4.00,1.00
240.54,7.00,0.83,-17.04,96.00,3.00,1.00
334.31,9.00,0.61,-12.76,146.39,4.00,0.00
253.41,10.00,0.76,-16.31,114.30,4.00,1.00
301.74,10.00,0.46,-8.87,141.00,4.00,0.19
147.64,4.00,0.52,-12.06,97.17,3.00,0.69
342.20,5.00,0.00,-13.77,134.13,5.00,0.90
208.67,5.00,0.12,-3.64,138.54,4.00,0.55
381.70,2.00,0.00,-9.42,120.09,1.00,0.96
225.78,0.00,0.87,-6.94,83.83,1.00,0.94
227.58,3.00,0.86,-5.53,165.15,4.00,0.69
183.43,5.00,0.60,-11.33,124.11,1.00,0.63
239.07,1.00,0.51,-7.38,134.94,4.00,1.00
188.21,9.00,0.89,-8.97,116.98,3.00,1.00
246.54,0.00,0.68,-6.21,100.07,4.00,1.00
190.85,9.00,0.28,-11.81,109.32,4.00,0.46
212.64,6.00,0.00,-12.62,87.67,1.00,0.23
228.99,10.00,0.54,-11.04,85.33,3.00,0.82
270.78,0.00,1.00,-12.66,131.01,4.00,0.37
204.20,4.00,0.70,-13.57,231.26,7.00,1.00
251.40,7.00,0.07,-7.20,85.21,3.00,0.97
143.15,11.00,0.27,-4.74,205.02,4.00,0.00
192.10,2.00,0.01,-7.18,123.36,4.00,0.64
267.70,10.00,0.68,-18.48,81.97,4.00,0.91
278.33,2.00,0.44,-13.08,95.51,4.00,0.33
218.49,0.00,0.74,-23.60,67.45,4.00,0.33
194.87,5.00,0.35,-8.40,165.01,1.00,0.03
288.03,9.00,0.45,-11.09,93.72,4.00,0.00
163.92,11.00,0.26,-15.83,96.98,1.00,0.00
201.82,9.00,0.01,-9.93,125.01,4.00,0.98
156.84,1.00,0.27,-5.92,108.28,5.00,0.83
64.70,2.00,0.19,-23.13,81.23,3.00,0.75
451.03,8.00,0.16,-5.93,85.33,3.00,1.00
242.94,7.00,0.39,-9.99,95.04,4.00,0.56
213.39,2.00,0.16,-9.56,162.10,4.00,1.00
199.00,1.00,0.22,-16.60,127.00,7.00,0.71
209.08,2.00,0.45,-7.56,116.63,4.00,0.32
62.93,10.00,0.71,-23.56,160.55,5.00,1.00
79.65,2.00,0.35,-7.70,124.91,4.00,0.00
224.65,7.00,0.56,-6.28,105.21,4.00,1.00
170.45,1.00,0.54,-9.74,106.69,4.00,0.00
307.80,5.00,1.00,-17.34,68.48,5.00,0.88
175.54,6.00,0.00,-4.98,181.03,4.00,0.05
322.98,0.00,0.33,-13.87,139.02,4.00,0.43
115.43,7.00,0.11,-21.28,61.35,5.00,0.66
325.35,9.00,0.92,-12.38,74.05,4.00,0.11
224.31,6.00,0.19,-4.62,121.98,4.00,0.93
245.34,1.00,0.00,-6.52,117.34,4.00,0.57
251.92,0.00,0.57,-12.26,120.88,4.00,0.67
192.42,2.00,0.73,-16.92,126.27,4.00,1.00
283.74,0.00,0.32,-8.61,96.59,3.00,0.79
244.32,6.00,0.10,-7.47,192.06,5.00,0.60
232.23,5.00,0.68,-5.17,120.03,4.00,0.70
266.89,2.00,0.80,-5.27,149.07,4.00,0.60
161.36,1.00,0.00,-8.67,86.82,4.00,0.86
197.25,1.00,0.55,-9.31,180.09,4.00,0.58
249.29,9.00,0.26,-10.41,140.00,4.00,0.17
136.31,3.00,0.07,-11.23,150.52,4.00,0.61
231.34,8.00,0.42,-7.99,159.98,4.00,0.72
284.68,7.00,0.06,-11.22,153.67,4.00,0.46
1.04,3.00,0.00,-23.56,0.00,1.00,0.00
190.22,2.00,0.85,-8.22,161.49,4.00,0.44
224.03,3.00,0.71,-17.66,85.56,3.00,1.00
168.93,0.00,0.00,-11.71,195.01,1.00,0.70
236.15,8.00,0.34,-2.65,95.00,4.00,1.00
329.25,2.00,0.70,-8.16,151.68,4.00,0.52
241.61,4.00,0.39,-7.72,160.68,4.00,0.46
405.42,11.00,0.55,-7.50,92.70,5.00,0.78
173.24,7.00,0.68,-20.88,95.28,4.00,0.74
161.59,7.00,0.51,-19.40,179.61,4.00,0.00
208.51,9.00,0.56,-21.72,93.54,4.00,0.36
160.31,4.00,0.71,-11.24,120.09,4.00,1.00
208.80,0.00,0.53,-2.98,199.00,4.00,0.70
205.45,4.00,0.59,-6.69,143.86,4.00,0.45
236.51,11.00,0.01,-14.25,91.16,4.00,0.99
608.23,11.00,0.79,-10.29,128.00,4.00,0.00
351.74,9.00,0.34,-12.30,124.47,1.00,0.00
169.64,4.00,0.62,-14.26,123.53,4.00,0.00
312.76,7.00,0.39,-13.46,123.35,4.00,0.35
143.67,6.00,0.45,-15.32,128.64,4.00,0.10
81.11,1.00,0.47,-3.87,168.75,1.00,0.00
171.65,1.00,0.62,-20.08,84.74,3.00,0.71
252.34,2.00,1.00,-5.64,179.89,1.00,0.00
235.31,0.00,0.36,-18.64,63.99,1.00,0.64
298.11,5.00,0.56,-9.23,120.02,3.00,0.80
433.95,6.00,0.11,-7.77,89.39,4.00,0.23
399.83,0.00,0.24,-7.72,140.08,4.00,0.72
167.21,7.00,0.11,-24.08,80.96,7.00,0.65
140.07,0.00,0.44,-4.56,205.55,4.00,0.00
274.55,0.00,0.92,-9.75,154.01,1.00,0.00
237.69,8.00,0.87,-24.91,105.64,5.00,0.83
302.86,7.00,0.34,-7.84,129.32,4.00,0.35
155.58,4.00,0.03,-15.88,90.28,3.00,0.57
122.64,1.00,0.32,-10.18,173.67,4.00,0.30
291.92,9.00,0.78,-13.75,103.26,4.00,0.80
67.06,11.00,0.00,-24.52,110.93,1.00,0.42
168.78,6.00,1.00,-13.48,92.76,4.00,0.69
200.12,10.00,0.58,-18.90,118.60,1.00,0.00
232.49,5.00,0.70,-6.33,99.98,4.00,0.88
228.70,8.00,0.24,-10.74,128.68,4.00,1.00
246.33,6.00,0.31,-5.27,96.71,4.00,0.95
335.70,0.00,0.82,-4.56,100.17,4.00,1.00
246.46,4.00,0.51,-11.94,103.15,3.00,1.00
252.21,9.00,1.00,-3.71,164.96,4.00,0.69
192.00,0.00,0.64,-11.52,183.71,4.00,0.00
197.80,10.00,0.61,-5.59,110.24,4.00,1.00
363.31,0.00,0.64,-11.10,87.80,4.00,0.44
242.10,10.00,0.66,-7.20,180.06,4.00,0.17
241.82,7.00,0.29,-6.65,121.99,4.00,0.79
198.24,0.00,0.00,-15.88,144.08,4.00,0.70
193.80,0.00,0.83,-6.01,104.39,4.00,0.00
129.67,2.00,0.70,-8.12,140.73,4.00,0.00
126.95,5.00,0.82,-13.16,95.95,4.00,0.92
361.82,9.00,0.48,-7.84,100.09,3.00,0.64
167.26,4.00,0.73,-12.43,163.26,1.00,0.00
256.21,6.00,0.01,-8.70,196.00,4.00,0.67
288.86,9.00,0.42,-7.69,147.99,4.00,0.76
301.66,7.00,0.50,-9.42,97.82,7.00,1.00
125.39,9.00,0.67,-29.37,101.67,1.00,0.00
293.72,6.00,0.31,-9.79,138.05,4.00,0.37
246.39,10.00,1.00,-6.57,84.08,4.00,0.56
261.07,8.00,0.80,-9.44,110.00,7.00,0.89
326.30,9.00,0.45,-19.24,78.79,5.00,0.63
278.94,2.00,0.43,-5.73,180.06,4.00,0.24
186.41,11.00,0.25,-12.97,52.93,4.00,0.65
263.97,6.00,0.46,-4.76,151.51,4.00,0.57
215.56,5.00,0.94,-8.67,121.60,4.00,0.88
318.90,2.00,0.30,-5.26,117.59,4.00,0.54
382.59,5.00,0.92,-4.66,78.96,3.00,0.87
92.37,2.00,0.63,-12.21,114.38,1.00,0.00
231.16,7.00,0.00,-6.60,161.06,4.00,0.00
234.50,4.00,0.78,-20.58,117.85,3.00,0.00
468.01,1.00,0.45,-13.75,129.76,4.00,0.00
422.24,11.00,0.19,-10.41,123.98,4.00,1.00
156.19,7.00,0.11,-14.87,202.79,4.00,0.00
137.38,10.00,0.02,-5.48,127.41,4.00,0.88
227.55,1.00,0.36,-12.65,64.10,5.00,0.75
141.69,7.00,1.00,-12.99,115.59,3.00,1.00
283.04,2.00,0.98,-7.54,94.54,4.00,0.00
264.15,0.00,0.00,-11.40,95.37,4.00,0.33
143.44,2.00,0.51,-16.24,73.72,5.00,0.65
295.58,9.00,0.74,-12.61,87.10,4.00,0.46
175.91,7.00,0.58,-18.53,98.24,1.00,0.00
282.64,4.00,0.54,-13.98,133.09,1.00,0.00
159.90,4.00,0.35,-11.70,88.84,4.00,0.45
363.39,1.00,0.57,-9.98,140.02,4.00,0.39
340.53,0.00,0.28,-16.27,125.26,4.00,0.00
103.44,0.00,0.00,-14.31,155.25,4.00,0.00
158.95,8.00,0.29,-4.39,97.50,4.00,0.43
292.41,3.00,0.74,-5.38,110.04,4.00,0.67
217.63,0.00,0.67,-5.63,170.37,5.00,1.00
220.53,10.00,0.58,-8.37,122.35,4.00,1.00
283.56,10.00,0.86,-22.00,142.61,3.00,0.93
221.91,1.00,0.62,-13.45,116.49,3.00,1.00
189.99,11.00,0.85,-23.01,86.76,1.00,0.00
289.10,11.00,0.22,-4.62,125.16,1.00,0.35
229.85,5.00,0.64,-7.26,96.22,4.00,0.86
202.55,9.00,0.45,-14.81,105.36,7.00,0.98
720.54,0.00,0.53,-12.04,60.64,5.00,0.65
160.97,10.00,0.04,-8.32,84.14,5.00,0.05
256.63,1.00,0.33,-9.07,137.77,5.00,0.84
225.20,11.00,0.51,-7.28,138.97,1.00,0.00
189.28,4.00,0.45,-4.03,100.07,4.00,0.44
266.81,1.00,0.93,-8.33,121.71,4.00,0.42
287.35,0.00,0.32,-7.72,120.69,4.00,0.99
208.33,8.00,0.33,-8.08,115.69,4.00,1.00
35.66,7.00,0.00,-18.16,82.57,3.00,1.00
144.20,10.00,0.07,-11.09,140.74,5.00,0.77
175.05,2.00,0.86,-11.41,180.38,4.00,0.00
157.86,7.00,0.88,-7.60,93.41,4.00,1.00
399.93,1.00,0.07,-9.75,161.27,5.00,0.94
207.83,0.00,0.40,-6.40,216.02,1.00,0.00
273.11,2.00,0.28,-4.26,131.96,4.00,0.69
140.56,0.00,0.50,-17.42,125.07,4.00,0.26
273.84,10.00,0.63,-8.02,96.86,4.00,0.99
278.39,9.00,0.50,-9.76,117.98,3.00,1.00
202.79,0.00,0.40,-14.36,143.31,7.00,0.35
152.74,5.00,0.61,-15.91,144.27,4.00,0.88
34.32,1.00,0.61,-13.55,121.83,1.00,0.31
201.27,10.00,0.00,-16.82,104.07,4.00,0.00
215.93,10.00,0.68,-5.77,126.69,1.00,1.00
238.05,4.00,0.21,-21.52,70.23,4.00,0.36
256.08,5.00,0.66,-8.53,90.01,4.00,0.93
123.77,10.00,0.41,-32.59,134.56,3.00,0.27
208.51,5.00,0.82,-6.05,97.02,4.00,0.38
214.13,0.00,0.71,-3.32,125.02,4.00,0.35
73.51,10.00,0.00,-24.11,161.67,7.00,0.69
159.79,9.00,0.54,-23.91,141.77,1.00,0.81
97.70,10.00,0.55,-16.10,106.32,4.00,0.87
263.18,11.00,0.17,-13.33,122.07,4.00,0.37
241.66,1.00,0.66,-9.84,150.26,4.00,0.00
266.58,9.00,0.55,-19.47,104.52,4.00,0.46
324.52,9.00,0.01,-18.21,91.41,3.00,0.10
117.79,4.00,0.61,-15.81,119.77,5.00,0.00
159.90,9.00,0.05,-5.11,200.88,4.00,0.00
296.31,2.00,0.59,-6.98,103.86,4.00,0.90
200.62,1.00,0.00,-8.42,95.60,4.00,1.00
191.11,3.00,0.29,-12.05,109.61,7.00,0.81
209.34,7.00,0.03,-3.31,120.01,4.00,1.00
142.65,3.00,0.45,-20.14,95.61,1.00,0.76
162.85,0.00,0.54,-9.79,121.99,4.00,0.95
24.74,7.00,0.06,-28.60,215.00,3.00,1.00
253.83,7.00,0.55,-6.08,93.04,4.00,0.62
239.12,4.00,1.00,-10.88,119.96,4.00,0.91
185.42,10.00,0.36,-19.31,162.50,4.00,0.32
175.12,2.00,0.66,-11.78,137.48,4.00,0.00
242.76,8.00,0.52,-8.59,84.75,7.00,0.56
194.85,8.00,0.12,-18.69,71.27,4.00,1.00
233.64,7.00,0.53,-7.53,92.50,5.00,0.92
216.32,9.00,0.77,-8.88,100.25,1.00,0.00
317.96,7.00,0.38,-10.56,153.94,4.00,0.00
246.62,1.00,0.00,-14.07,143.50,4.00,0.59
538.28,1.00,0.67,-12.17,70.88,1.00,0.00
333.92,6.00,0.59,-17.68,158.72,3.00,0.41
162.14,1.00,0.71,-9.81,93.66,4.00,0.46
164.02,4.00,0.00,-12.84,80.01,4.00,0.93
259.71,1.00,0.52,-7.48,124.73,4.00,0.79
303.96,2.00,0.65,-6.29,93.98,4.00,0.61
197.98,4.00,0.30,-14.26,84.95,4.00,0.81
312.87,1.00,0.32,-6.36,96.73,5.00,1.00
161.49,8.00,0.97,-13.80,79.18,3.00,1.00
170.71,8.00,0.32,-9.96,149.39,4.00,0.00
160.26,2.00,0.56,-12.01,88.30,1.00,0.18
114.81,1.00,0.80,-11.84,111.10,4.00,0.14
215.41,2.00,0.41,-5.66,169.97,4.00,0.95
147.72,8.00,0.24,-13.21,133.33,1.00,0.82
148.17,2.00,0.30,-10.67,98.44,3.00,1.00
27.64,9.00,0.15,-14.63,118.67,3.00,0.74
312.27,11.00,0.31,-3.99,180.17,4.00,1.00
276.14,6.00,0.55,-3.86,152.99,4.00,0.69
262.97,5.00,0.31,-8.74,80.03,4.00,0.00
195.47,0.00,0.75,-7.25,103.78,3.00,1.00
60.55,11.00,0.05,-9.26,96.26,3.00,0.93
211.72,5.00,0.84,-16.94,99.62,4.00,0.96
255.27,6.00,0.87,-16.08,82.49,3.00,0.91
198.90,4.00,0.65,-8.85,159.48,4.00,0.00
259.84,11.00,0.32,-6.57,163.90,4.00,0.66
215.25,1.00,0.33,-5.65,159.96,4.00,0.00
289.02,9.00,0.03,-10.42,135.23,4.00,0.44
287.16,4.00,0.20,-9.02,128.69,4.00,0.44
338.96,9.00,0.45,-28.41,85.56,4.00,0.38
349.05,0.00,0.28,-6.62,136.97,4.00,0.00
190.35,2.00,0.08,-5.27,90.60,4.00,0.73
181.21,10.00,0.36,-5.13,111.15,4.00,0.00
236.62,1.00,0.46,-4.21,111.12,4.00,0.80
248.24,9.00,0.04,-12.21,77.09,1.00,0.62
208.80,7.00,0.46,-7.06,89.90,4.00,0.35
193.18,4.00,0.53,-10.13,69.17,4.00,0.14
253.44,7.00,0.37,-7.77,143.86,4.00,0.27
204.62,10.00,0.56,-15.10,67.60,4.00,0.75
241.68,5.00,0.80,-7.07,169.98,4.00,0.27
250.23,2.00,0.52,-21.45,139.94,1.00,0.00
357.46,8.00,0.62,-5.49,200.04,4.00,0.17
259.06,5.00,0.04,-4.73,104.12,4.00,1.00
270.21,8.00,0.04,-5.96,229.86,1.00,0.00
246.18,1.00,0.50,-8.61,96.90,4.00,0.59
217.94,4.00,0.79,-4.38,92.61,4.00,0.00
234.84,0.00,0.41,-5.77,84.06,4.00,0.01
262.48,5.00,0.13,-5.50,111.24,4.00,0.96
242.62,2.00,0.78,-8.77,99.55,4.00,0.23
218.23,7.00,0.34,-6.61,121.90,4.00,0.62
202.79,11.00,0.62,-16.16,61.86,4.00,0.69
299.81,10.00,0.33,-6.25,178.80,1.00,0.27
207.57,1.00,1.00,-6.34,138.39,5.00,0.25
396.75,2.00,0.16,-5.21,126.01,4.00,0.00
298.74,0.00,0.13,-22.24,65.92,1.00,0.95
225.10,7.00,0.59,-4.68,133.86,1.00,0.00
233.22,11.00,0.36,-4.74,155.00,4.00,0.87
124.92,7.00,0.38,-10.39,71.36,4.00,0.28
262.30,9.00,0.09,-9.76,142.37,4.00,0.20
186.30,7.00,0.47,-9.87,192.83,1.00,0.22
110.58,3.00,0.58,-7.10,128.12,3.00,1.00
143.99,1.00,0.26,-14.49,154.07,4.00,0.00
432.98,8.00,0.50,-7.98,91.78,3.00,0.73
89.44,4.00,0.79,-7.24,140.52,1.00,0.00
171.65,7.00,0.22,-19.94,130.60,7.00,0.76
137.48,7.00,0.63,-16.47,148.05,4.00,0.00
229.88,2.00,0.47,-3.66,87.71,4.00,0.62
218.96,9.00,0.49,-4.69,95.33,3.00,1.00
175.88,7.00,0.57,-13.04,115.76,3.00,0.59
231.58,2.00,0.70,-30.39,186.14,4.00,1.00
212.14,2.00,0.85,-9.99,97.34,4.00,0.00
251.27,5.00,0.53,-16.22,138.50,4.00,0.26
199.86,2.00,0.49,-6.08,155.19,1.00,0.00
182.75,4.00,0.50,-8.96,207.54,4.00,0.00
136.02,10.00,0.22,-13.53,65.77,4.00,0.65
148.87,5.00,0.66,-11.19,124.31,4.00,0.23
202.76,7.00,0.12,-14.53,98.00,5.00,1.00
109.92,7.00,0.01,-14.81,110.06,3.00,1.00
240.22,6.00,0.57,-5.66,160.02,4.00,0.80
433.42,1.00,0.00,-11.46,115.53,4.00,1.00
236.51,0.00,0.50,-9.31,111.76,4.00,0.28
100.23,4.00,0.38,-15.83,128.67,3.00,0.70
137.80,1.00,0.36,-7.81,103.95,4.00,0.82
385.25,8.00,0.64,-6.84,93.35,3.00,1.00
182.05,5.00,0.00,-14.19,115.02,1.00,0.00
285.88,6.00,0.25,-6.60,130.02,4.00,0.78
257.54,6.00,0.45,-5.78,144.97,4.00,0.26
173.30,7.00,0.32,-10.54,108.92,4.00,0.80
150.15,11.00,0.03,-3.78,91.36,4.00,0.54
268.49,0.00,0.78,-17.61,108.24,4.00,0.33
354.19,11.00,0.30,-12.18,135.57,4.00,0.50
285.18,7.00,0.17,-8.89,120.10,4.00,1.00
330.16,9.00,0.29,-8.54,86.35,5.00,0.73
228.23,7.00,0.60,-5.45,112.00,4.00,1.00
147.77,5.00,0.09,-10.82,100.62,5.00,0.33
173.92,8.00,0.04,-9.45,154.16,3.00,1.00
189.94,10.00,0.27,-11.77,111.21,1.00,0.00
198.01,0.00,0.73,-7.61,153.91,4.00,0.35
172.25,7.00,0.71,-5.02,184.88,4.00,0.00
513.44,9.00,0.06,-4.00,137.90,4.00,0.40
313.36,2.00,0.57,-3.94,88.34,4.00,0.31
215.01,8.00,0.85,-12.07,141.96,4.00,0.46
211.70,5.00,0.41,-5.97,88.10,5.00,0.34
321.23,4.00,0.67,-5.39,182.01,4.00,0.71
